,life_expect,Electric_consumption,gdp_per_capita,internet_usage,open_defecation,drinking_water_services,adult_obesity,cluster
1808,0.08102497073760313,-0.6885520121141067,-0.6694381805578525,-0.7980049097191004,0.4728462251763934,-0.32079917612751385,-0.44005516784717796,2
1809,0.12544600566955172,-0.6828963264167146,-0.6538502745719702,-0.7480091260232052,0.4248667229225432,-0.2787849650507459,-0.391341376101308,2
1810,0.16762831470307094,-0.6751333552942046,-0.639401526924827,-0.6531793124692382,0.3776903166027657,-0.23738321760549094,-0.342627584355438,2
1811,0.20780755319589442,-0.6694849966799478,-0.6194302826419181,-0.5631413492124038,0.33132989686280756,-0.19660848901117028,-0.29391379260956796,2
1812,0.24633720418461255,-0.6607301936741514,-0.5922187860888474,-0.4550957933042023,0.2857946992223287,-0.15647213194117057,-0.24520000086369817,2
1813,0.2833350953480905,-0.6525963605460505,-0.5583843888155671,-0.32544112621436067,0.2410323281607622,-0.11692649914743863,-0.1964862091178282,2
1814,0.319390365080654,-0.6408901922655716,-0.5188462580330503,-0.1633727923520586,0.1970713796645521,-0.0780010556445308,-0.14777241737195818,2
1815,0.354503013382298,-0.6224246764911601,-0.4760340784825264,0.030028752723621953,0.15613087322981442,-0.041915157878615994,-0.09905862562608818,2
1816,0.3891443509684865,-0.6057921025129306,-0.4717810729360178,0.059921356524890945,0.11663854146965084,-0.007168219266342206,-0.03816638594375073,2
1817,0.4233143778392144,-0.6045091668733458,-0.43140258607394494,0.181292530995104,0.07749271750708651,0.027326358036594344,0.010547405802119277,2
1818,0.4571309216733502,-0.5914908712885747,-0.39295436854448534,0.22595136077049374,0.03872279856263901,0.06153781004114834,0.059261197547989065,2
1819,0.49059398247089053,-0.5573152095446325,-0.3779486962720534,0.3048246165834809,0.0002957792685362256,0.09549888386015125,0.12015343723032651,2
1820,0.5232322495163799,-0.5627295837241428,-0.3506960206702889,0.3408398018862147,-0.03776267575263235,0.12918235785231755,0.18104567691266396,2
1821,0.5551635504886817,-0.5488218779635032,-0.3396401251096196,0.3768549871889485,-0.07546996809444784,0.16260507890991138,0.22975946865853417,2
1822,0.5861522300300674,-0.5390151699644538,-0.3364395703514343,0.4003585298913311,-0.11283991927525083,0.19578172783125397,0.2906517083408716,2
1828,-0.23852369434314233,-0.7322741868044877,-0.756186830011016,-0.9995642458100741,0.08745751638574938,-0.04916730518868755,-1.6213646176845244,2
1829,-0.23357493183083136,-0.7252549966374815,-0.7506083301888661,-0.9800529304309014,0.0879790165871596,-0.028123106427935873,-1.609186169748057,2
1830,-0.22827268628192496,-0.7209679121857928,-0.7448647447575784,-0.9149277482062209,0.06662569505233461,-0.0058117472545105514,-1.584829273875122,2
1831,-0.22155650858664352,-0.7202056022531312,-0.7354660529113897,-0.8960054951449944,0.04523538820681581,0.01653828567389358,-1.5726508259386545,2
1832,-0.21260160499293437,-0.7129155071772237,-0.7210402741606564,-0.8821052116234831,0.02380802457360672,0.03892705372614875,-1.5482939300657195,2
1833,-0.20093666478534197,-0.7085555414983058,-0.7078565681225883,-0.8765585893952474,0.0023436394877063738,0.06135448587346785,-1.536115482129252,2
1834,-0.18667951564272645,-0.7083247492917208,-0.6928880673643242,-0.8642071817397357,-0.01915775506119543,0.08382053893034527,-1.511758586256317,2
1835,-0.17053712363827864,-0.710208232174087,-0.6747470664466886,-0.8559448057236295,-0.040696178729272704,0.10632521005563125,-1.487401690383382,2
1836,-0.15345211020291472,-0.7071474518320959,-0.6628609778025936,-0.8469410093979461,-0.06227161831633824,0.12886845549559023,-1.4630447945104472,2
1837,-0.1355423030154981,-0.7064998849224645,-0.6617032560955198,-0.7468187942563461,-0.0838884928300575,0.1514561916642239,-1.438687898637512,2
1838,-0.11716118511262426,-0.7055548334522688,-0.6431459796157478,-0.17057582941260532,-0.10572982966857412,0.17433872174068007,-1.4143310027645772,2
1839,-0.09819092881542638,-0.6947716212107862,-0.6308452899228809,-0.026515088201670124,-0.12849446023360592,0.19850006663349215,-1.389974106891642,2
1840,-0.07874936180276959,-0.6935486373932624,-0.6085863302790563,0.03831224534325074,-0.15117631565235062,0.22258679209007137,-1.3656172110187073,2
1841,-0.05918996711124933,-0.6890041866054124,-0.5921891038692337,0.10674109741844504,-0.1737789368606288,0.2466040735520921,-1.3412603151457723,2
1842,-0.039630572419729074,-0.6848603536427256,-0.5743288045776553,0.17877146802391264,-0.19629504317699203,0.2705415641138193,-1.3047249713363698,2
1843,-0.0204246607648009,-0.681914503832711,-0.5626769275281788,0.25800487568992686,-0.2187314973730303,0.29440934815858355,-1.2803680754634348,2
1849,0.3454044177559386,-0.13731561486346947,-0.3828781540951008,-0.8085693970524738,-0.5482577306579234,0.6242840327428645,0.2906517083408716,2
1850,0.39857056527765283,-0.11874224738831539,-0.3597881283613912,-0.7143810078621822,-0.5482577306579234,0.632466549223719,0.32718705215027377,2
1851,0.4336314848717232,-0.1178946163089484,-0.3244742040748635,-0.3092342928281305,-0.5482577306579234,0.6371828608064335,0.3637223959596763,2
1852,0.44541425275818075,-0.12925583815506406,-0.2994959633335209,-0.17525780350196069,-0.5482577306579234,0.6396262511444668,0.4124361877055465,2
1853,0.47472747926339826,-0.1037180051628272,-0.24454452042844216,0.10061851591698023,-0.5482577306579234,0.6397398972067007,0.4489715315149487,2
1854,0.4922579390604326,-0.08355529553332748,-0.21652704979563714,0.32679387961814854,-0.5482577306579234,0.6401559696462975,0.4976853232608189,2
1855,0.5097883988574686,-0.07889004170522246,-0.151757393887399,0.5346014988149224,-0.5482577306579234,0.6399588090705394,0.5463991150066887,2
1856,0.5215711667439261,-0.04640912951195942,-0.06661319566427695,0.6793825437319124,-0.5482577306579234,0.639759882434975,0.5951129067525589,2
1857,0.5569194704033005,-0.029538402891485703,0.010794048200443955,0.8425313331532965,-0.5482577306579234,0.6395593096361982,0.6560051464348963,2
1858,0.5747373142656405,-0.01543559300505069,0.05910915218342178,1.0528600153212617,-0.5482577306579234,0.639360239806595,0.7047189381807661,2
1859,0.6396862296738123,-0.04511773275941964,0.153647353873247,1.17351088608542,-0.5482577306579234,0.6500933489559877,0.7656111778631035,0
1860,0.6925649931302226,0.0002602275933762437,0.24419135369191144,1.1601852304277678,-0.5482577306579234,0.6608683520215323,0.8143249696089734,0
1861,0.6986000691061033,0.018399468186818063,0.291548183612614,1.1731506359109367,-0.5482577306579234,0.6716682157314207,0.8752172092913107,0
1862,0.7284880660984825,0.022719136624519774,0.3339427953987444,1.1925701221476268,-0.5482577306579234,0.6825162176403498,0.948287896910116,0
1863,0.7994720574825367,0.03131655624125063,0.3807836967122477,1.3276558791811206,-0.5482577306579234,0.6934101257396582,1.0091801365924533,0
1864,0.7816542136201967,0.03869647386659719,0.4523115116160453,1.3779686306140606,-0.5482577306579234,0.7043516543801935,1.0700723762747908,0
1870,0.6477329988199315,-0.00014964236717147935,0.040369202132791694,-0.4792091235150197,-0.5482577306579234,0.6651987886280761,-0.1964862091178282,2
1871,0.7066468382522226,0.042471967053326454,0.07380928870295791,-0.4195438871766991,-0.5482577306579234,0.6710120063211716,-0.13559396943549074,2
1872,0.7362474500010201,0.07122854500375318,0.11671730391362609,-0.37334132266699654,-0.5482577306579234,0.6768408190951567,-0.07470172975315328,2
1873,0.75435267910694,0.10455863754072794,0.14222403417588048,-0.002384914048838416,-0.5482577306579234,0.6826862577198156,-0.013809490070815616,2
1874,0.8075188266286543,0.12756301060309513,0.1745555361531061,0.07360712693992988,-0.5482577306579234,0.6885482807143373,0.04708274961152183,2
1875,0.8546498981744879,0.16228120131214072,0.23890778168882615,0.1892158717617054,-0.5482577306579234,0.6944263851948949,0.10797498929385928,2
1876,0.8957458937444389,0.19516100793348584,0.33988626959509466,0.29798173137596135,-0.5482577306579234,0.7003210155175928,0.18104567691266396,2
1877,0.8842505099232854,0.22694626457547018,0.39407365825816293,0.44492368741111543,-0.5482577306579234,0.7062317443732359,0.2419379165950014,2
1878,0.908103429761506,0.2408269440114279,0.44218936102462425,0.5183946654286924,-0.5482577306579234,0.7121586064238737,0.3150086042138065,2
1879,0.9319563507780028,0.23208779618763145,0.4315146602290411,0.6674975325820103,-0.5482577306579234,0.7181010118464438,0.375900843896144,0
1880,0.9673046544373771,0.23055047385070637,0.4729411928156448,0.848653914654761,-0.5482577306579234,0.7240593089661262,0.4489715315149487,0
1881,1.1374363274494839,0.25590468667760247,0.44753762000516534,0.9188834136277139,-0.5482577306579234,0.7300332204865289,0.5098637711972861,0
1882,1.1259409436283303,0.23152501062422334,0.43043676369864664,1.102200728787892,-0.5482577306579234,0.7360222832999489,0.5829344588160912,0
1883,1.1670369391982816,0.20690055916453218,0.5077152645172192,1.1654290785034864,-0.5482577306579234,0.7405012939494944,0.6438266984984287,0
1884,1.214168010744115,0.195615045348065,0.5493150421739691,1.255265356722626,-0.5482577306579234,0.7424861644754562,0.7168973861172337,0
1885,1.214455394809419,0.19067509058340915,0.5966953973050717,1.4008697620781105,-0.5482577306579234,0.7425719592972185,0.7899680737360385,0
1891,0.7835135921282422,2.2453964229285233,4.055716371514803,-0.895789155096217,-0.5482577306579234,0.7479877714846688,1.1918568556394658,0
1892,0.8005986055636062,2.3216016647900295,4.172677108300344,-0.8487320963889027,-0.5482577306579234,0.7479877714846688,1.277105991194738,0
1893,0.8182727573932941,2.4763159873147296,4.400431914027602,-0.7026595336373533,-0.5482577306579234,0.7479877714846688,1.374533574686478,0
1894,0.8367717029750331,2.6581821486935686,4.3694511056886745,-0.37793915015710694,-0.5482577306579234,0.7479877714846688,1.4476042623052832,0
1895,0.8560954423088247,2.7708872159000806,4.941819763610662,-0.3253817785912595,-0.5482577306579234,0.7479877714846688,1.4841396061146852,0
1896,0.8760083200369387,2.761949685458972,4.736525054490855,-0.18017410031023645,-0.5482577306579234,0.7479877714846688,1.496318054051153,0
1897,0.8963925084805117,2.565571147837921,5.3068831666206515,-0.02744742374800573,-0.5482577306579234,0.7479877714846688,1.4841396061146852,0
1898,0.9171301799606784,2.577970982684424,5.4134774667988665,0.26160639422020027,-0.5482577306579234,0.7479877714846688,1.496318054051153,0
1899,0.9376321960831164,2.4283541952605403,5.521658711443309,0.5245172469301569,-0.5482577306579234,0.7479877714846688,1.520674949924088,0
1900,0.9576629014900939,2.240742377396541,5.380507051822849,0.8414508775942144,-0.5482577306579234,0.7479877714846688,1.5572102937334904,0
1901,0.976868813145022,2.1747156900771456,5.8792829056979725,1.414092323907682,-0.5482577306579234,0.7479877714846688,1.6181025334158279,0
1902,0.9947786203324387,2.290965840189803,6.255687479235209,1.414092323907682,-0.5482577306579234,0.7444818063751962,1.6789947730981654,0
1903,1.011156667694615,2.2787518884641997,6.373085955274398,1.424896879498502,-0.5482577306579234,0.740975840697493,1.7520654607169703,0
1904,1.0262386105892816,2.4326636075770813,6.197435652512106,2.0011398443422426,-0.5482577306579234,0.7374698755880197,1.8373145962722428,0
1905,1.0402601043741668,2.225811499578147,5.724837523840769,2.224073841366165,-0.5482577306579234,0.7339639104785473,1.922563731827515,0
1906,1.0534568044069994,2.416895238198649,3.8625296625437655,2.2743087744280697,-0.5482577306579234,0.730457944800844,2.0321697632557223,0
1912,0.04077675945640485,-0.4092831343023406,-0.6317356087661821,-0.9408067641138921,-0.5482000879188155,0.7479877714846688,0.09579654135739162,2
1913,0.040489375391099224,-0.39782109103195357,-0.5971418785944568,-0.9074944558737363,-0.5482577306579234,0.7479877714846688,0.13233188516679417,2
1914,0.022671531528760936,-0.380413594036865,-0.5639358304930051,-0.8339755426889619,-0.5482577306579234,0.7479877714846688,0.16886722897619674,2
1915,0.05801983518813524,-0.37755088067322645,-0.5434243535838628,-0.7504203127866195,-0.5482577306579234,0.7479877714846688,0.2175810207220665,2
1916,0.08762044693693274,-0.34275914808857066,-0.46963690149321313,-0.5307276824399433,-0.5482577306579234,0.7479877714846688,0.2541163645314691,2
1917,0.12900382657218948,-0.33007975726922617,-0.43807706495258536,-0.29662897797217364,-0.5482577306579234,0.7479877714846688,0.30283015627733884,2
1918,0.15860443832098697,-0.3147127228172254,-0.3372493074434104,-0.18282099241553482,-0.5482577306579234,0.7479877714846688,0.3515439480232091,2
1919,0.2060228951104005,-0.296921810397286,-0.22667419892160132,-0.051725717913583755,-0.5482577306579234,0.7479877714846688,0.4124361877055465,2
1920,0.2060228951104005,-0.2785249428955885,-0.06767613712922618,0.09665684553367954,-0.5482577306579234,0.7479877714846688,0.46114997945141634,2
1921,0.2936751929172995,-0.26182385412074227,-0.07543331667892936,0.2472003200991068,-0.5482577306579234,0.7479877714846688,0.5220422191337538,2
1922,0.31120565271433387,-0.3091784964744016,-0.05766671440607351,0.36713088715721026,-0.5482577306579234,0.7479877714846688,0.5829344588160912,2
1923,0.42328563966833915,-0.27391446178816203,-0.010205827872538018,0.3700119860125324,-0.5482577306579234,0.7479877714846688,0.6438266984984287,2
1924,0.4235730237336448,-0.2545167255191761,0.040003424136620155,0.581421032621161,-0.5482577306579234,0.7479877714846688,0.7168973861172337,2
1925,0.5003047070282741,-0.26217071113112744,0.08706915285724577,0.7213222270169458,-0.5482577306579234,0.7479877714846688,0.7899680737360385,2
1926,0.48219947910063027,-0.28630711858187213,0.13224632558030186,0.8767457591908935,-0.5482577306579234,0.7479877714846688,0.8630387613548436,2
1927,0.48248686316593586,-0.2665336766891844,0.18115915654913592,0.9373649210986832,-0.5482577306579234,0.7479877714846688,0.9361094489736482,2
1933,-0.6284557171452713,0.26464572235106393,-0.5813193105048614,-0.9997451532191707,-0.5482577306579234,0.47978682800157396,0.5220422191337538,2
1934,-0.64026722438088,0.30855402177014146,-0.5536701250986203,-0.964913510532745,-0.5482577306579234,0.47975851535808955,0.5463991150066887,2
1935,-0.6702701740567599,0.3252649565797047,-0.5187916089017118,-0.9222749874756265,-0.5482577306579234,0.48453978077944365,0.5707560108796236,2
1936,-0.6821966339758695,0.3318764905709497,-0.4560070302937361,-0.7720704590941507,-0.5482577306579234,0.4895744769195802,0.5951129067525589,2
1937,-0.6299501173483728,0.37009443467384945,-0.40585264717645025,-0.6078221878675322,-0.5482577306579234,0.49468520909411434,0.6316482505619609,2
1938,-0.6230241486491496,0.40435228222922986,-0.32354148981347164,-0.5225640051387797,-0.5482577306579234,0.49978204065054643,0.6560051464348963,2
1939,-0.4818895799060795,0.43432888319065527,-0.1641435154362583,-0.421843784496465,-0.5482577306579234,0.5048649306762948,0.6925404902442984,2
1940,-0.3806439917734422,0.5065852434008691,-0.0745881156018169,-0.18282099241553482,-0.5482577306579234,0.509933446748091,0.729075834053701,2
1941,-0.33793864331688706,0.5478393931736026,0.10675906063313716,0.08153046770653127,-0.5482577306579234,0.5149881298211927,0.7656111778631035,2
1942,-0.2512921909168313,0.5728393445537632,0.06684786668957375,0.46149067265037275,-0.5482577306579234,0.5200225895775188,0.8021465216725061,2
1943,-0.23284210140385533,0.505891528500085,0.12360311592245074,0.6937886178530058,-0.5482577306579234,0.5250489929644945,0.8508603134183759,2
1944,-0.13355072774315077,0.5750857153724188,0.24269407719810993,1.01792528557761,-0.5482577306579234,0.5300614565254753,0.8873956572277785,0
1945,-0.08779910253864205,0.5917762039406972,0.3203221040507365,1.3060467679994805,-0.5482577306579234,0.5351356162607224,0.9361094489736482,0
1946,-0.028109324244786973,0.6206791869316796,0.4116518138096636,1.376996683045866,-0.5482577306579234,0.5402589745127713,0.9970016886559857,0
1947,-0.008682126317568616,0.6035350246145366,0.395544988564602,1.468835405567837,-0.5482577306579234,0.5454361271283786,1.0457154804018558,0
1948,0.04313331303369602,0.6174942668450015,0.309068484882134,1.453681700498537,-0.5482577306579234,0.5506502164189024,1.0944292721477258,0
1954,0.20545099961860322,0.3997018971147662,1.12166578909657,-0.9913369868325795,-0.5482577306579234,0.6040578566333833,0.8752172092913107,2
1955,0.2287808800337897,0.4111994212226862,1.0897691787717088,-0.9023664647955116,-0.5482577306579234,0.6040578566333833,0.948287896910116,2
1956,0.24775113633098758,0.47330820337754237,1.0081857171473747,-0.8410091275823557,-0.5482577306579234,0.6040578566333833,1.021358584528921,2
1957,0.26318656226224785,0.49576446004700764,1.2052090555597605,-0.7827769714464009,-0.5482577306579234,0.6131538107264378,1.0944292721477258,2
1958,0.2759119515796232,0.5952012848611753,1.3681033947547525,-0.7023568594990063,-0.5482577306579234,0.6222497648194925,1.1674999597665308,0
1959,0.287341236429487,0.5624360472401257,1.5006628332882,-0.6133812365231983,-0.5482577306579234,0.6313457189125478,1.2527490953218032,0
1960,0.29900617663708107,0.6202189236392692,1.5739200459759957,-0.3701160061570807,-0.5482577306579234,0.6404416735738331,1.3258197829406082,0
1961,0.31220287666991364,0.6703169666417303,1.617779812591213,0.009500097101063676,-0.5482577306579234,0.6495376276668876,1.4110689184958807,0
1962,0.32763830260117394,0.6922694521351183,1.7540924804116294,0.22559120891746648,-0.5482577306579234,0.6586335817599422,1.496318054051153,0
1963,0.3455481097885906,0.7496811728020554,1.6418337560027887,0.29762157952293405,-0.5482577306579234,0.6677295358529968,1.5815671896064254,0
1964,0.36522533215897596,0.8098710212234834,1.7251384961363696,0.4056671354311355,-0.5482577306579234,0.6768254899460521,1.6789947730981654,0
1965,0.38549169292368374,0.9193565413392011,1.9623187264438606,0.6397658398989051,-0.5482577306579234,0.6859214440391066,1.7764223565899053,0
1966,0.40493325993634055,0.9282476446707711,2.0258656791059146,0.8738645443666748,-0.5482577306579234,0.6950173981321612,1.8738499400816453,0
1967,0.4223717564082982,1.035544756518636,1.9507171107951553,1.1079632488344446,-0.5482577306579234,0.7041133522252165,1.9712775235733848,0
1968,0.4378071823395585,1.0975635084187896,1.9413206652008284,1.2597188998172248,-0.5482577306579234,0.7132093063182711,2.0808835550015923,0
1969,0.4517108484455786,1.2332461441264715,1.5742801824200559,1.4362861704348602,-0.5482577306579234,0.7223052604113257,2.1783111384933327,0
1975,-1.5353351279267342,-0.8090863175744264,-0.8303911541124626,-1.0564064981163808,0.8561676388066641,-1.5462418831420723,-1.511758586256317,1
1976,-1.489382333169547,-0.8125464003629113,-0.8261385251509065,-1.0355239366463367,0.8198534313972301,-1.4799049014645436,-1.487401690383382,1
1977,-1.4307041490949854,-0.807711697078139,-0.8270166528559665,-1.034707815332118,0.7836876125382266,-1.4132909427405989,-1.4752232424469147,1
1978,-1.361892784638069,-0.8027021623481287,-0.8216487330456825,-0.9952718395525849,0.7448932271331646,-1.3426559868859722,-1.4508663465739795,1
1979,-1.2849513103394972,-0.8070635445853059,-0.8163034628599904,-0.9129919955990162,0.704233379736579,-1.2690896945063477,-1.4265094507010445,1
1980,-1.2015293137033731,-0.8042396992544255,-0.8106060775929018,-0.8985621477460588,0.6639404375972531,-1.1956288815829244,-1.4021525548281097,1
1981,-1.113747692949259,-0.7998614633224155,-0.8071909700579487,-0.8688476545586568,0.6239796755762937,-1.1222373723011727,-1.3777956589551745,1
1982,-1.0240808293333123,-0.8000124547970406,-0.8035911768535773,-0.8228108352451143,0.5843707423541805,-1.0489518493370613,-1.3534387630822398,1
1983,-0.9352387594694169,-0.7946216942485863,-0.7998316924389591,-0.8145273426254857,0.5451149273989876,-0.9757844154279858,-1.3290818672093045,1
1984,-0.8495780369348661,-0.7997065153056185,-0.7989755579141731,-0.8008415722104468,0.5062295598473726,-0.9027679154223943,-1.3047249713363698,1
1985,-0.7698086983435432,-0.7927893850943455,-0.7965525710200538,-0.7828339795590799,0.467683647504227,-0.8298726888345044,-1.2803680754634348,1
1986,-0.697462503520691,-0.7904813609908926,-0.7957083252306335,-0.718006646014159,0.4294949656610094,-0.7571324527462885,-1.2438327316540323,1
1987,-0.6326572801451711,-0.7902814165910389,-0.792102296604839,-0.6819914607114252,0.39167939373948946,-0.6845776694164996,-1.2194758357810973,1
1988,-0.5748038898226613,-0.7877045743774759,-0.7919474461104294,-0.5991565345151375,0.3542227343330245,-0.6122008933233694,-1.1829404919716948,1
1989,-0.524020160232025,-0.787736195452358,-0.7873935243218926,-0.4334866821225621,0.3171265017163712,-0.5400147721371645,-1.1464051481622923,1
1990,-0.47959912530007814,-0.7846550485103334,-0.7801378409932228,-0.2894259409116269,0.28028601955744653,-0.4679061285856568,-1.1098698043528898,2
1996,0.09020690823777917,0.04036062423645191,-0.6229126891062884,-0.6537375478414307,-0.5443250803756645,0.14036695496368104,0.03490430167505417,2
1997,0.16693859153240853,0.08861876622737655,-0.5990342272667815,-0.5931780137548838,-0.5443305144719657,0.14009183603038236,0.07143964548445672,2
1998,0.17297366750829093,0.14046357859793743,-0.5607244098660896,-0.307397518377691,-0.5443359487411951,0.13981430098180014,0.12015343723032651,2
1999,0.19079151254890697,0.15057804195294294,-0.5389976527676351,-0.24447898965381507,-0.5443413585122604,0.13953752395245356,0.15668878103972908,2
2000,0.21981735498881885,0.11809116766599377,-0.4955707598253063,-0.224598607366706,-0.5443468170490829,0.1392520689097946,0.20540257278559884,2
2001,0.2376351988511588,0.10171686168609367,-0.4597650802807938,-0.12375608851905136,-0.5443824570358887,0.16000432116481245,0.2662948124679363,2
2002,0.3025841142593306,0.02771977494273496,-0.4067597051693063,-0.09134242174659099,-0.5444178188964782,0.18083119456075378,0.3150086042138065,2
2003,0.33160995787752023,0.053797568139710567,-0.35377773295548987,0.12294793080467509,-0.5444529245350924,0.20173007239703605,0.3637223959596763,2
2004,0.3614979536916217,0.07991136358241244,-0.2817699048157026,0.211185134796373,-0.5444877288174667,0.22270639434242712,0.42461463564201374,2
2005,0.37328072157807923,0.10910712761404966,-0.28683122566543695,0.3012230980532075,-0.5445222545124826,0.24375748119101062,0.4855068753243512,2
2006,0.414664102391612,0.09426888599130752,-0.27319644333389564,0.402065616900862,-0.5445564813298964,0.264884949558022,0.5342206670702214,2
2007,0.43822963816452876,0.12384054264958502,-0.2242583058562489,0.44888535779441613,-0.5445904508301229,0.28608523095710653,0.5951129067525589,2
2008,0.47357794182390306,0.152607903409449,-0.21461568822603572,0.6613749510805454,-0.5446225744945575,0.30750975933442154,0.6560051464348963,2
2009,0.5146739362155781,0.1299395616473556,-0.17875437088571694,0.8540693084603549,-0.544653996935071,0.3290298759829126,0.7047189381807661,2
2010,0.5324917812561941,0.1426312132593617,-0.1771772171123866,1.1646900634680597,-0.5446852960201227,0.35058738786818083,0.7656111778631035,2
2011,0.5267440893456173,0.1046853901124718,-0.16330612153266952,1.2814493112234202,-0.5447164343395752,0.37218622884867236,0.826503417545441,2
2017,0.2632124266160347,0.2712195756902089,-0.34653848874650034,-0.7314473978845312,-0.5482577306579234,0.6332559944361801,-0.03816638594375073,2
2018,0.3045958062512914,0.2552036656820131,-0.29446491423940546,-0.6197456290209117,-0.5482577306579234,0.6331724628757467,-0.0016310421343483862,2
2019,0.3284487272677882,0.27094379343666664,-0.24668428593047567,0.3746940760707844,-0.5482577306579234,0.6329934697594978,0.03490430167505417,2
2020,0.3284487272677882,0.2762559051692621,-0.20185940327185162,0.4791381134487124,-0.5482577306579234,0.6328144743703273,0.08361809342092395,2
2021,0.37011949214662493,0.2696997651884585,-0.14793983615248402,0.8338876886806403,-0.5482577306579234,0.6326354801176177,0.12015343723032651,2
2022,0.3637970309271625,0.286428241533663,-0.07504456081021324,0.916722614876928,-0.5482577306579234,0.6324564966612845,0.16886722897619674,2
2023,0.39914533458653845,0.25012057050810094,0.04229692915586621,0.9487761297963611,-0.5482577306579234,0.6322763068519998,0.20540257278559884,2
2024,0.39943271865184243,0.2985913368201269,0.16137785624808382,1.1547829897279984,-0.5482577306579234,0.6320961181791765,0.2541163645314691,0
2025,0.45805917401882956,0.3248265948514477,0.2905246958698189,1.307847527264617,-0.5482577306579234,0.6319171284723089,0.30283015627733884,0
2026,0.48219947910063027,0.32968082064898974,0.2572371024754334,1.4501075092104156,-0.5482577306579234,0.6486413210621083,0.3515439480232091,0
2027,0.5060523989388509,0.25481433766425404,0.37184511909521994,1.6557542172890254,-0.5482577306579234,0.669704685094795,0.40025773976907886,0
2028,0.6057748498757892,0.30921385459851514,0.4153668181763372,1.6100148300315793,-0.5482577306579234,0.6910252148240987,0.46114997945141634,0
2029,0.6235926937381291,0.3413610514678966,0.4536680211704455,1.6917690467617286,-0.5482577306579234,0.7125208055158991,0.5098637711972861,0
2030,0.659228381462809,0.295218141294957,0.5066522399972324,1.734000808877745,-0.5482577306579234,0.7207223213454378,0.5707560108796236,0
2031,0.7063594530086409,0.30944758429125857,0.5589662428458821,1.809539058531699,-0.5482577306579234,0.7358703044209237,0.6316482505619609,0
2032,0.6770462253251474,0.29506079856253037,0.6123774543266859,1.7250719972483173,-0.5482577306579234,0.7358952127966137,0.6925404902442984,0
2038,0.5414007025982269,0.41354172234875597,-0.00479160410505172,-0.5267566639551454,-0.5482577306579234,0.7195762559261469,-0.013809490070815616,2
2039,0.5822093141028741,0.4360658137841521,0.044059962166566775,0.015835545274804727,-0.5482577306579234,0.7195762559261469,0.022725853738586505,2
2040,0.61152254060809,0.486303501780944,0.11077852722765669,-0.06833284495807604,-0.5482577306579234,0.7195762559261469,0.07143964548445672,2
2041,0.7118197608539137,0.5687182736767514,0.1557030248601527,0.07630081105442912,-0.5482577306579234,0.7195762559261469,0.10797498929385928,2
2042,0.7529157552455888,0.6120770682611095,0.24074786243321328,0.3988242502236161,-0.5482577306579234,0.7195762559261469,0.15668878103972908,2
2043,0.8006215961003063,0.6676655258979531,0.29706516554865153,0.614915362040019,-0.5482577306579234,0.7195762559261469,0.20540257278559884,0
2044,0.856517898133795,0.6868400138788967,0.3934196622582157,0.8742246962197021,-0.5482577306579234,0.7195762559261469,0.2419379165950014,0
2045,0.9124141989890077,0.7320897317965375,0.4888398738828527,0.9725461520961656,-0.5482577306579234,0.7195762559261469,0.2906517083408716,0
2046,0.9365545040708101,0.735232790065414,0.5937753369480457,1.01792528557761,-0.5482577306579234,0.7195762559261469,0.33936550008674143,0
2047,0.9606948091526107,0.6873644079590348,0.487169140296418,1.2340163973940128,-0.5482577306579234,0.7195762559261469,0.3880792918326112,0
2048,1.013860956674325,0.5078807049372814,0.5020836521850982,1.4501075092104156,-0.5482577306579234,0.7195762559261469,0.4367930835784814,0
2049,1.0785224880171929,0.5972945185334895,0.5590620378038995,1.3543069293863317,-0.5482577306579234,0.7195762559261469,0.4855068753243512,0
2050,1.0966277159448368,0.6505863475419444,0.5648107334929935,1.3906815361541351,-0.5482577306579234,0.7195762559261469,0.5342206670702214,0
2051,1.1199058676524496,0.6430845350211858,0.612831973793126,1.5464697390064104,-0.5482577306579234,0.7195762559261469,0.5951129067525589,0
2052,1.2089950881424238,0.6563520272017416,0.6590706383869989,1.5073716538417625,-0.5482577306579234,0.7195762559261469,0.6560051464348963,0
2053,1.173359400417744,0.6450699012185096,0.698185099284455,1.561706322220129,-0.5482577306579234,0.7195762559261469,0.7047189381807661,0
2059,-1.740237461472242,0.14851400779945959,-0.49550585489286086,-0.8783260921302302,0.16110839580520359,-0.13390221490686516,0.22975946865853417,2
2060,-1.8532342055033768,0.17249222990453708,-0.47964042338809404,-0.8423807911972702,0.1193750526910996,-0.10332961435235487,0.2906517083408716,2
2061,-1.9450219673388858,0.11136767875552968,-0.46151719403024005,-0.8292819559713029,0.07767656902347116,-0.07228503260970122,0.3515439480232091,2
2062,-2.0111232951819162,0.16124200442257786,-0.44403838236303217,-0.8185721459246258,0.03649912441534002,-0.04143482825074059,0.4124361877055465,2
2063,-2.047060737235614,0.16805280544503287,-0.41437322942460897,-0.7675232514151807,-0.003928039937210564,-0.011116556218903638,0.473328427387884,2
2064,-2.04670725419902,0.1746817762502735,-0.3767800804265847,-0.8012542151155972,-0.04357858112948021,0.018623386912672672,0.5342206670702214,2
2065,-2.0057032219541457,0.18502757566040973,-0.33505794773939546,-0.7969829169620471,-0.082478178655885,0.04782160085833096,0.5951129067525589,2
